// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4AF58
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
47685										0.792380	8.202177	4.976143	0.109767	-0.091369	-0.080044	-0.288073	-0.262722	-0.173679	0.891575	-0.143147	0.060564	-0.425365
47686										0.718963	8.246611	4.964205	0.113737	-0.091929	-0.081542	-0.282014	-0.262825	-0.172773	0.891416	-0.142548	0.060440	-0.425915
47687										0.681220	8.297470	4.999739	0.115715	-0.100878	-0.079198	-0.280636	-0.268882	-0.175307	0.891243	-0.141963	0.060279	-0.426497
47688										0.647829	8.371466	5.041830	0.109113	-0.107953	-0.079752	-0.282872	-0.272126	-0.170722	0.891050	-0.141398	0.060125	-0.427109
47689										0.666686	8.432789	5.097824	0.096399	-0.126813	-0.077382	-0.281186	-0.266963	-0.170291	0.890810	-0.140919	0.059944	-0.427792
47690										0.615507	8.419665	5.093037	0.078142	-0.131935	-0.073659	-0.282871	-0.271550	-0.158691	0.890549	-0.140518	0.059782	-0.428490
47691										0.533379	8.361788	5.081777	0.067898	-0.134326	-0.070404	-0.283876	-0.271450	-0.178340	0.890275	-0.140185	0.059618	-0.429190
47692										0.562556	8.355853	5.093775	0.059167	-0.145478	-0.067564	-0.285819	-0.271297	-0.162498	0.889976	-0.139890	0.059443	-0.429931
47693										0.600192	8.314452	5.042468	0.054194	-0.147386	-0.065417	-0.279720	-0.271946	-0.166263	0.889668	-0.139636	0.059261	-0.430674
47694										0.606526	8.310572	5.060190	0.052173	-0.148559	-0.061525	-0.275990	-0.269719	-0.175297	0.889361	-0.139385	0.059071	-0.431416
47695										0.672668	8.259345	5.027288	0.046739	-0.158543	-0.064099	-0.278815	-0.275172	-0.165048	0.889026	-0.139174	0.058876	-0.432201
47696										0.698746	8.259580	5.017348	0.044871	-0.149427	-0.066627	-0.272383	-0.272971	-0.162226	0.888705	-0.138946	0.058720	-0.432955
47697										0.704965	8.225206	5.052449	0.043490	-0.144208	-0.075815	-0.277994	-0.271891	-0.170491	0.888383	-0.138715	0.058609	-0.433703
47698										0.710179	8.220982	5.071006	0.040416	-0.143322	-0.078763	-0.279433	-0.275585	-0.162938	0.888059	-0.138478	0.058523	-0.434454
47699										0.730590	8.197765	5.055362	0.036918	-0.139394	-0.083947	-0.284689	-0.275925	-0.169005	0.887734	-0.138257	0.058469	-0.435196
47700										0.725991	8.237378	5.011308	0.041975	-0.139204	-0.078027	-0.287608	-0.276347	-0.165254	0.887418	-0.138011	0.058385	-0.435928
47701										0.679705	8.245086	5.017014	0.050196	-0.153645	-0.072406	-0.268710	-0.276818	-0.170321	0.887084	-0.137764	0.058227	-0.436707
47702										0.623148	8.295462	5.062528	0.064362	-0.174872	-0.065254	-0.279687	-0.265505	-0.166799	0.886726	-0.137467	0.057972	-0.437561
47703										0.697585	8.322452	5.022431	0.081099	-0.189494	-0.058036	-0.278638	-0.272943	-0.167949	0.886356	-0.137133	0.057619	-0.438460
47704										0.691642	8.339489	5.071185	0.098139	-0.192585	-0.055521	-0.274268	-0.269209	-0.163397	0.885997	-0.136718	0.057217	-0.439368
47705										0.726519	8.275633	5.112800	0.103113	-0.188850	-0.059116	-0.274801	-0.267696	-0.170712	0.885644	-0.136283	0.056821	-0.440265
47706										0.808698	8.207429	5.143047	0.109170	-0.178871	-0.053972	-0.275371	-0.276301	-0.173412	0.885320	-0.135813	0.056417	-0.441113
47707										0.886124	8.116154	5.167127	0.106551	-0.152272	-0.065637	-0.276191	-0.270347	-0.163957	0.885035	-0.135327	0.056112	-0.441873
47708										0.929521	8.153979	5.106576	0.095841	-0.127680	-0.067715	-0.271574	-0.276733	-0.167471	0.884789	-0.134856	0.055893	-0.442536
47709										0.906080	8.161543	5.103783	0.083689	-0.098755	-0.068783	-0.270588	-0.274251	-0.167600	0.884589	-0.134432	0.055757	-0.443081
47710										0.901125	8.255202	5.149323	0.066936	-0.077699	-0.065879	-0.270332	-0.274090	-0.159755	0.884422	-0.134062	0.055691	-0.443536
47711										0.843440	8.359308	5.184503	0.050849	-0.061206	-0.059591	-0.274444	-0.277889	-0.164527	0.884278	-0.133781	0.055662	-0.443910
47712										0.828866	8.434733	5.203537	0.043925	-0.047553	-0.056649	-0.280317	-0.271184	-0.164481	0.884160	-0.133514	0.055668	-0.444225
47713										0.733515	8.529496	5.194703	0.023019	-0.037421	-0.047491	-0.264983	-0.272587	-0.171282	0.884053	-0.133367	0.055698	-0.444479
47714										0.729032	8.590727	5.158794	0.012025	-0.035478	-0.047286	-0.275903	-0.274100	-0.164664	0.883942	-0.133254	0.055760	-0.444726
47715										0.675830	8.572328	5.163772	-0.008378	-0.031986	-0.045449	-0.274118	-0.268854	-0.173902	0.883821	-0.133248	0.055860	-0.444954
47716										0.636611	8.563903	5.118589	-0.021675	-0.029831	-0.042313	-0.268215	-0.273451	-0.166410	0.883699	-0.133291	0.055986	-0.445169
47717										0.556306	8.522803	5.125799	-0.031070	-0.028268	-0.040694	-0.271798	-0.272117	-0.171829	0.883572	-0.133393	0.056124	-0.445373
47718										0.526593	8.530811	5.007741	-0.039298	-0.031490	-0.032852	-0.268911	-0.275352	-0.175063	0.883440	-0.133535	0.056247	-0.445577
47719										0.546795	8.586451	4.971710	-0.051899	-0.031108	-0.025726	-0.270558	-0.275040	-0.164075	0.883303	-0.133763	0.056364	-0.445765
47720										0.475902	8.477965	4.934861	-0.057892	-0.026286	-0.018907	-0.269127	-0.270696	-0.167493	0.883178	-0.134015	0.056482	-0.445921
47721										0.488675	8.402748	4.916076	-0.059459	-0.030579	-0.012646	-0.268821	-0.278953	-0.172523	0.883048	-0.134303	0.056564	-0.446082
47722										0.510839	8.344198	4.926244	-0.061164	-0.044373	-0.010057	-0.271675	-0.269820	-0.161797	0.882891	-0.134599	0.056618	-0.446297
47723										0.623469	8.283589	4.890143	-0.053466	-0.059713	-0.009111	-0.269928	-0.267696	-0.170415	0.882709	-0.134887	0.056615	-0.446570
47724										0.720364	8.271085	4.974782	-0.054198	-0.077596	-0.010402	-0.266821	-0.272229	-0.169208	0.882490	-0.135171	0.056589	-0.446920
47725										0.896171	8.299738	4.950498	-0.056436	-0.080098	-0.008149	-0.268060	-0.279743	-0.168953	0.882265	-0.135487	0.056549	-0.447275
47726										0.973957	8.313710	4.943298	-0.058590	-0.067613	-0.000921	-0.269281	-0.267415	-0.172995	0.882070	-0.135805	0.056514	-0.447566
47727										0.941022	8.272928	4.918439	-0.060115	-0.049480	0.003277	-0.270300	-0.268337	-0.176355	0.881913	-0.136142	0.056497	-0.447775
47728										0.868783	8.253285	4.934166	-0.053727	-0.023053	0.008138	-0.266880	-0.274749	-0.168250	0.881821	-0.136430	0.056502	-0.447868
47729										0.787160	8.217333	4.920510	-0.045852	-0.009244	0.010073	-0.274007	-0.267263	-0.163673	0.881764	-0.136694	0.056505	-0.447900
47730										0.725265	8.268226	4.953859	-0.047240	-0.006818	0.019379	-0.273417	-0.273169	-0.169346	0.881719	-0.136968	0.056484	-0.447907
47731										0.712625	8.284614	4.992355	-0.043514	-0.013331	0.023750	-0.268788	-0.266718	-0.165033	0.881667	-0.137254	0.056419	-0.447931
47732										0.694502	8.337756	4.991206	-0.050258	-0.023670	0.029926	-0.274437	-0.276762	-0.168654	0.881595	-0.137574	0.056327	-0.447986
47733										0.749508	8.353788	4.989940	-0.057240	-0.032490	0.034982	-0.269375	-0.274372	-0.163428	0.881502	-0.137956	0.056209	-0.448066
47734										0.787135	8.364843	5.017808	-0.061689	-0.042228	0.047168	-0.276767	-0.279649	-0.174589	0.881397	-0.138375	0.056037	-0.448165
47735										0.779891	8.350025	5.074129	-0.058021	-0.040491	0.053467	-0.272291	-0.274591	-0.179801	0.881302	-0.138806	0.055831	-0.448243
47736										0.771347	8.367481	5.009440	-0.046028	-0.052000	0.048019	-0.273838	-0.268515	-0.174488	0.881191	-0.139163	0.055601	-0.448380
47737										0.855152	8.321146	5.034757	-0.043042	-0.051230	0.049694	-0.274126	-0.269755	-0.161711	0.881083	-0.139526	0.055355	-0.448509
47738										0.856800	8.323610	5.118557	-0.041303	-0.040172	0.046502	-0.268777	-0.263691	-0.173248	0.880998	-0.139852	0.055145	-0.448601
47739										0.840218	8.293429	5.143856	-0.030651	-0.029639	0.047761	-0.279021	-0.270386	-0.169706	0.880943	-0.140143	0.054923	-0.448646
47740										0.824877	8.233188	5.185643	-0.035411	-0.030421	0.051836	-0.268529	-0.271458	-0.169275	0.880887	-0.140448	0.054697	-0.448687
47741										0.845583	8.212262	5.153263	-0.033547	-0.032297	0.054323	-0.269522	-0.275068	-0.165020	0.880830	-0.140767	0.054450	-0.448731
47742										0.911596	8.245163	5.179219	-0.036658	-0.042479	0.048871	-0.269747	-0.260559	-0.169360	0.880745	-0.141079	0.054215	-0.448827
47743										0.930825	8.282136	5.217652	-0.051155	-0.052342	0.049088	-0.278320	-0.269483	-0.169155	0.880627	-0.141477	0.053987	-0.448961
47744										0.984230	8.302241	5.296846	-0.061828	-0.054573	0.049750	-0.276164	-0.269821	-0.168421	0.880497	-0.141909	0.053780	-0.449104
47745										1.072303	8.277423	5.329572	-0.068887	-0.046879	0.058711	-0.271401	-0.271843	-0.166293	0.880383	-0.142402	0.053563	-0.449198
47746										1.012779	8.303260	5.359100	-0.070779	-0.027709	0.069095	-0.274266	-0.267772	-0.175485	0.880316	-0.142899	0.053352	-0.449196
47747										0.952128	8.217363	5.328748	-0.067832	-0.018720	0.072748	-0.275662	-0.271665	-0.168635	0.880272	-0.143401	0.053133	-0.449149
47748										0.960780	8.154641	5.264098	-0.076916	-0.015827	0.076121	-0.268077	-0.258114	-0.168674	0.880230	-0.143933	0.052930	-0.449085
47749										1.032250	8.065581	5.256711	-0.090666	-0.027398	0.080236	-0.275763	-0.265441	-0.179024	0.880154	-0.144557	0.052714	-0.449059
47750										1.087334	8.055064	5.251979	-0.097422	-0.032922	0.078671	-0.275513	-0.271082	-0.171075	0.880060	-0.145196	0.052512	-0.449059
47751										1.148334	8.151402	5.227167	-0.098023	-0.033026	0.082927	-0.273383	-0.262280	-0.173924	0.879968	-0.145861	0.052290	-0.449050
47752										1.127903	8.155028	5.217742	-0.090295	-0.023263	0.082508	-0.269078	-0.269766	-0.172323	0.879903	-0.146471	0.052076	-0.449004
47753										0.976347	8.131946	5.202283	-0.079115	-0.015818	0.085985	-0.273035	-0.265947	-0.171604	0.879865	-0.147049	0.051835	-0.448919
47754										0.822886	8.140412	5.169186	-0.056480	0.002629	0.079353	-0.278674	-0.264160	-0.167368	0.879879	-0.147487	0.051612	-0.448773
47755										0.726857	8.100759	5.184279	-0.035096	0.004287	0.077328	-0.275696	-0.260098	-0.168073	0.879911	-0.147840	0.051349	-0.448623
47756										0.705345	8.077852	5.186431	-0.027571	-0.009142	0.069818	-0.272717	-0.259590	-0.168796	0.879918	-0.148137	0.051077	-0.448542
47757										0.806617	8.035757	5.180630	-0.024150	-0.023170	0.062066	-0.274624	-0.267246	-0.173622	0.879892	-0.148425	0.050796	-0.448532
47758										0.904206	7.970528	5.167991	-0.022720	-0.049425	0.055619	-0.271166	-0.268872	-0.170161	0.879808	-0.148694	0.050488	-0.448641
47759										1.076998	7.948390	5.230237	-0.019058	-0.067696	0.048272	-0.275932	-0.259083	-0.176247	0.879683	-0.148956	0.050160	-0.448836
47760										1.226664	7.928673	5.298104	-0.020150	-0.073024	0.048352	-0.277783	-0.273227	-0.177978	0.879547	-0.149212	0.049827	-0.449054
47761										1.281175	7.922264	5.286226	-0.009941	-0.070558	0.044813	-0.279537	-0.262138	-0.169258	0.879421	-0.149428	0.049488	-0.449267
47762										1.257957	7.961699	5.252745	0.004951	-0.037263	0.044659	-0.269270	-0.268373	-0.169169	0.879377	-0.149544	0.049187	-0.449348
47763										1.153442	8.021043	5.294595	0.026664	-0.003924	0.044688	-0.276469	-0.264574	-0.171436	0.879419	-0.149560	0.048903	-0.449291
47764										1.083931	8.090575	5.277931	0.032890	0.022998	0.039857	-0.272653	-0.267961	-0.177874	0.879519	-0.149507	0.048683	-0.449136
47765										1.029536	8.108169	5.346081	0.025097	0.028984	0.035330	-0.274848	-0.264293	-0.173957	0.879620	-0.149490	0.048507	-0.448964
47766										1.027248	8.055402	5.354649	0.016816	0.027037	0.025933	-0.281536	-0.265966	-0.168560	0.879702	-0.149476	0.048386	-0.448820
47767										1.058088	7.985444	5.403120	0.012383	0.016225	0.012999	-0.274461	-0.263832	-0.172284	0.879747	-0.149474	0.048301	-0.448743
47768										1.137577	7.966690	5.326353	0.004096	0.011531	0.002936	-0.274917	-0.269953	-0.168816	0.879767	-0.149475	0.048269	-0.448705
47769										1.189309	7.954396	5.336940	-0.002096	0.000681	-0.004237	-0.281647	-0.269334	-0.178798	0.879753	-0.149508	0.048253	-0.448724
47770										1.234569	7.979493	5.308781	-0.006287	0.007518	-0.011364	-0.282401	-0.269625	-0.174444	0.879745	-0.149527	0.048292	-0.448731
47771										1.292282	8.016173	5.229596	-0.014084	0.016233	-0.015214	-0.278227	-0.268864	-0.178722	0.879742	-0.149580	0.048378	-0.448708
47772										1.322180	8.029067	5.254199	-0.014418	0.041593	-0.019149	-0.280847	-0.261321	-0.171854	0.879790	-0.149598	0.048535	-0.448592
47773										1.270033	8.064083	5.251781	-0.013530	0.064896	-0.016312	-0.277893	-0.271345	-0.172162	0.879887	-0.149618	0.048723	-0.448374
47774										1.212661	8.076123	5.242803	-0.004684	0.088149	-0.014761	-0.282302	-0.261857	-0.172046	0.880042	-0.149575	0.048936	-0.448061
47775										1.141223	8.076720	5.284811	0.003774	0.098793	-0.010522	-0.272558	-0.258764	-0.179433	0.880228	-0.149512	0.049132	-0.447695
47776										1.084332	8.059098	5.290924	0.010707	0.096937	-0.002129	-0.279884	-0.271261	-0.175609	0.880425	-0.149424	0.049279	-0.447322
47777										0.998932	8.082047	5.262912	0.022849	0.084573	0.002386	-0.269387	-0.268195	-0.171259	0.880609	-0.149313	0.049353	-0.446988
47778										0.956678	8.104655	5.302555	0.032342	0.066885	-0.010426	-0.280315	-0.269747	-0.176569	0.880756	-0.149128	0.049424	-0.446752
47779										0.977955	8.218009	5.252110	0.023264	0.042397	-0.013746	-0.272952	-0.270132	-0.172964	0.880841	-0.149005	0.049475	-0.446619
47780										1.014528	8.309527	5.270411	0.019823	0.039234	-0.018975	-0.282420	-0.271458	-0.170120	0.880914	-0.148874	0.049552	-0.446511
47781										1.056501	8.363054	5.328722	0.004579	0.047751	-0.018773	-0.270613	-0.262327	-0.171202	0.880989	-0.148819	0.049675	-0.446367
47782										0.963292	8.338946	5.288434	0.000745	0.070365	-0.011947	-0.281106	-0.264038	-0.171615	0.881114	-0.148769	0.049828	-0.446120
47783										0.885540	8.262704	5.333256	-0.000533	0.086541	0.000632	-0.282605	-0.268938	-0.171093	0.881280	-0.148756	0.049964	-0.445782
47784										0.843894	8.256402	5.287772	0.002273	0.084093	0.008801	-0.280530	-0.268646	-0.169016	0.881451	-0.148735	0.050058	-0.445439
47785										0.840710	8.256163	5.288652	-0.006500	0.083583	0.021473	-0.283821	-0.263371	-0.171206	0.881622	-0.148795	0.050118	-0.445073
47786										0.783148	8.214370	5.288635	-0.005551	0.072057	0.024497	-0.282746	-0.273611	-0.168774	0.881775	-0.148850	0.050142	-0.444750
47787										0.749085	8.230432	5.250256	-0.017515	0.056655	0.039292	-0.280354	-0.262976	-0.175931	0.881897	-0.149012	0.050099	-0.444459
47788										0.721895	8.238819	5.235212	-0.021533	0.041190	0.052851	-0.277305	-0.255802	-0.181823	0.881996	-0.149216	0.049981	-0.444206
47789										0.744531	8.211313	5.225266	-0.028047	0.027489	0.068207	-0.285344	-0.265120	-0.170299	0.882073	-0.149504	0.049786	-0.443978
47790										0.708080	8.179829	5.175156	-0.032301	0.013547	0.080657	-0.282845	-0.262364	-0.171174	0.882130	-0.149831	0.049524	-0.443785
47791										0.737953	8.174906	5.172138	-0.033851	0.006532	0.086140	-0.284085	-0.262882	-0.174915	0.882174	-0.150195	0.049226	-0.443608
47792										0.728530	8.079922	5.148893	-0.029486	-0.004569	0.093713	-0.283063	-0.266286	-0.171611	0.882207	-0.150547	0.048869	-0.443462
47793										0.785336	8.011683	5.172110	-0.025142	-0.021167	0.099952	-0.283005	-0.268327	-0.172559	0.882213	-0.150918	0.048440	-0.443370
47794										0.771884	7.982085	5.195701	-0.015525	-0.026314	0.107654	-0.281485	-0.268704	-0.177441	0.882225	-0.151252	0.047953	-0.443286
47795										0.872562	7.946331	5.167098	-0.018367	-0.033596	0.121684	-0.278973	-0.275023	-0.174498	0.882230	-0.151646	0.047397	-0.443202
47796										0.880290	7.921305	5.161472	-0.010228	-0.032007	0.138170	-0.291261	-0.267339	-0.169529	0.882259	-0.152024	0.046764	-0.443081
47797										0.907675	7.931372	5.110356	-0.005721	-0.036741	0.155882	-0.276495	-0.263550	-0.175027	0.882295	-0.152438	0.046037	-0.442943
47798										0.912829	7.941129	5.168139	0.000350	-0.039932	0.166752	-0.282064	-0.270669	-0.179972	0.882340	-0.152835	0.045250	-0.442798
47799										0.909891	7.965696	5.179738	0.007606	-0.047911	0.183699	-0.288584	-0.261349	-0.173333	0.882386	-0.153255	0.044360	-0.442651
47800										0.931735	8.018262	5.168210	0.021588	-0.059435	0.191296	-0.286405	-0.267621	-0.172964	0.882428	-0.153622	0.043389	-0.442536
47801										0.983661	8.061212	5.172215	0.038388	-0.073399	0.207009	-0.284260	-0.272106	-0.168018	0.882467	-0.153969	0.042287	-0.442444
47802										0.971645	8.106190	5.215504	0.045298	-0.088868	0.211917	-0.289077	-0.268929	-0.173268	0.882485	-0.154291	0.041121	-0.442406
47803										0.979950	8.125544	5.245633	0.054679	-0.106109	0.215001	-0.284447	-0.262590	-0.172987	0.882476	-0.154601	0.039884	-0.442429
47804										1.013078	8.111627	5.285722	0.052911	-0.122353	0.216528	-0.286328	-0.268373	-0.170208	0.882434	-0.154916	0.038614	-0.442515
47805										1.047438	8.127826	5.309456	0.047999	-0.142373	0.222774	-0.291347	-0.271505	-0.168111	0.882349	-0.155291	0.037285	-0.442669
47806										1.125136	8.114116	5.315033	0.042310	-0.148099	0.226667	-0.289608	-0.265721	-0.164548	0.882249	-0.155688	0.035944	-0.442839
47807										1.138004	8.162932	5.328980	0.034504	-0.148003	0.234758	-0.292221	-0.257739	-0.177870	0.882145	-0.156150	0.034585	-0.442991
47808										1.146186	8.127604	5.369993	0.031525	-0.126544	0.242394	-0.295719	-0.265346	-0.172646	0.882088	-0.156617	0.033249	-0.443043
47809										1.088433	8.127760	5.332919	0.020068	-0.109889	0.270102	-0.298477	-0.264480	-0.171532	0.882071	-0.157200	0.031858	-0.442972
47810										1.003673	8.077378	5.313396	0.006562	-0.102563	0.299720	-0.293096	-0.272971	-0.163487	0.882078	-0.157888	0.030397	-0.442816
47811										0.937911	8.155989	5.281570	-0.016578	-0.120394	0.347155	-0.296104	-0.261903	-0.170333	0.882057	-0.158803	0.028755	-0.442639
47812										0.907016	8.160523	5.116221	-0.025926	-0.153049	0.385438	-0.291297	-0.271232	-0.168946	0.881987	-0.159843	0.026916	-0.442521
47813										0.859134	8.196334	5.044076	-0.017280	-0.182434	0.424727	-0.300429	-0.270047	-0.171613	0.881887	-0.160957	0.024837	-0.442438
47814										0.716601	8.195188	5.005785	0.006920	-0.209210	0.459094	-0.299797	-0.276469	-0.161898	0.881775	-0.162036	0.022515	-0.442392
47815										0.612390	8.208172	4.988495	0.035241	-0.250811	0.498179	-0.306772	-0.263060	-0.167864	0.881623	-0.163107	0.019886	-0.442426
47816										0.469959	8.226990	4.901338	0.060456	-0.294341	0.540576	-0.303625	-0.267019	-0.167323	0.881429	-0.164161	0.016945	-0.442546
47817										0.392123	8.220997	4.763882	0.102579	-0.349881	0.589823	-0.307807	-0.271147	-0.166927	0.881182	-0.165174	0.013595	-0.442777
47818										0.361990	8.246539	4.571871	0.129652	-0.386383	0.644170	-0.316812	-0.265767	-0.163651	0.880910	-0.166183	0.009898	-0.443037
47819										0.382185	8.398057	4.356087	0.166211	-0.428061	0.727607	-0.309814	-0.269106	-0.166098	0.880624	-0.167244	0.005697	-0.443282
47820										0.432815	8.485314	4.163012	0.208328	-0.481517	0.825384	-0.312573	-0.269905	-0.160962	0.880310	-0.168334	0.000907	-0.443528
47821										0.405996	8.652991	3.959286	0.255197	-0.544886	0.944467	-0.314757	-0.274766	-0.161254	0.879953	-0.169514	-0.004597	-0.443764
47822										0.390881	8.865542	3.792168	0.307814	-0.645447	1.085890	-0.320178	-0.287528	-0.164607	0.879486	-0.170785	-0.010985	-0.444089
47823										0.367683	9.166303	3.627706	0.370146	-0.801085	1.251203	-0.327426	-0.275538	-0.162063	0.878795	-0.172204	-0.018502	-0.444660
47824										-0.028215	9.541175	3.710898	0.356120	-1.005440	1.471584	-0.327515	-0.282373	-0.156594	0.877708	-0.174198	-0.027292	-0.445578
47825										-0.677794	9.604321	3.824249	0.281315	-1.366091	1.641288	-0.331781	-0.281659	-0.158832	0.875764	-0.176980	-0.037371	-0.447569
47826										-1.209985	9.389169	3.854811	0.040524	-1.779738	1.728028	-0.346942	-0.280585	-0.146848	0.872605	-0.181035	-0.048148	-0.451074
47827										-1.495246	8.210846	3.433276	-0.202078	-2.111868	1.679302	-0.346466	-0.283068	-0.146630	0.868302	-0.186059	-0.058924	-0.456028
47828										-1.541835	6.853995	2.704135	-0.278182	-2.357544	1.454342	-0.347253	-0.287592	-0.153791	0.863140	-0.190847	-0.069175	-0.462366
47829										-0.764636	5.986736	2.134372	-0.097730	-2.399300	1.134649	-0.352322	-0.285315	-0.146864	0.857829	-0.194085	-0.078687	-0.469328
47830										0.021944	6.136017	2.329264	0.136767	-2.381121	0.849396	-0.357666	-0.300606	-0.147470	0.852612	-0.195574	-0.087576	-0.476587
47831										0.895369	6.552119	2.679860	0.337616	-2.484567	0.605317	-0.349599	-0.296412	-0.147394	0.847182	-0.195596	-0.096230	-0.484525
47832										1.865334	7.192973	2.858785	0.471094	-2.581281	0.406198	-0.345267	-0.297464	-0.138198	0.841494	-0.194490	-0.104634	-0.493065
47833										1.712449	7.845680	2.609953	0.526211	-2.500764	0.203292	-0.345407	-0.304028	-0.139921	0.835888	-0.192628	-0.112225	-0.501589
47834										1.445510	8.262056	2.031025	0.574618	-2.391912	-0.067255	-0.344075	-0.301545	-0.133678	0.830447	-0.189809	-0.118656	-0.510147
47835										1.729704	8.564653	1.477657	0.604742	-2.244535	-0.386451	-0.340700	-0.316224	-0.128845	0.825260	-0.186026	-0.123655	-0.518700
47836										1.902614	8.886896	1.001865	0.625275	-2.029701	-0.694333	-0.338090	-0.314344	-0.135564	0.820522	-0.181296	-0.127079	-0.526998
47837										2.107536	9.119877	0.790134	0.621299	-1.856089	-0.945661	-0.329470	-0.316825	-0.128500	0.816115	-0.175913	-0.129200	-0.535086
47838										2.458052	9.395383	1.124619	0.617702	-1.703721	-1.134006	-0.319103	-0.321200	-0.138072	0.812008	-0.169987	-0.130275	-0.542933
47839										2.897346	9.547685	1.669780	0.534958	-1.606296	-1.253613	-0.310050	-0.320172	-0.122060	0.807978	-0.164073	-0.130493	-0.550658
47840										3.000653	9.749931	2.510425	0.430012	-1.542984	-1.328262	-0.299628	-0.333130	-0.112454	0.803926	-0.158322	-0.129998	-0.558335
47841										3.077590	9.747988	3.199257	0.278092	-1.622933	-1.375119	-0.290860	-0.326369	-0.115850	0.799406	-0.153041	-0.129079	-0.566451
47842										3.016097	9.620027	3.451985	0.126861	-1.835402	-1.391164	-0.288263	-0.340654	-0.122351	0.794040	-0.148241	-0.128070	-0.575433
47843										2.932599	9.357516	3.305581	0.032987	-2.207901	-1.412641	-0.280713	-0.339656	-0.113789	0.787383	-0.143726	-0.127443	-0.585773
47844										3.365669	9.270975	2.568619	-0.043985	-2.591358	-1.419651	-0.265287	-0.340213	-0.122092	0.779374	-0.139411	-0.127264	-0.597448
47845										3.976078	9.667239	1.879722	-0.137351	-2.785114	-1.412829	-0.259200	-0.332763	-0.109588	0.770521	-0.135468	-0.127190	-0.609728
47846										3.916833	9.629071	1.291423	-0.264139	-2.809539	-1.374379	-0.252827	-0.338876	-0.113834	0.761304	-0.132066	-0.126865	-0.621997
47847										3.892805	9.856944	0.964709	-0.311777	-2.911919	-1.342311	-0.239899	-0.330169	-0.117269	0.751539	-0.128944	-0.126679	-0.634441
47848										4.346806	10.056144	0.747701	-0.373901	-3.015922	-1.325860	-0.234157	-0.336630	-0.119170	0.741195	-0.126044	-0.126491	-0.647104
47849										4.895818	10.015028	0.888801	-0.465543	-3.043793	-1.318454	-0.211280	-0.332943	-0.117288	0.730479	-0.123502	-0.126068	-0.659739
47850										5.641799	9.807620	1.046407	-0.589730	-3.064698	-1.315914	-0.210586	-0.328063	-0.120648	0.719386	-0.121352	-0.125232	-0.672365
47851										6.373275	9.545201	0.994052	-0.697970	-3.031778	-1.290985	-0.194923	-0.322289	-0.120807	0.708117	-0.119666	-0.124042	-0.684736
47852										6.860674	9.192325	0.985156	-0.794989	-2.937619	-1.261213	-0.197594	-0.322477	-0.117107	0.696906	-0.118350	-0.122403	-0.696659
47853										7.303859	9.040036	0.964449	-0.856229	-2.767800	-1.221992	-0.181672	-0.311664	-0.125522	0.686067	-0.117359	-0.120373	-0.707848
47854										7.478682	8.983870	0.876061	-0.916947	-2.552686	-1.180745	-0.171402	-0.304873	-0.121469	0.675794	-0.116629	-0.117847	-0.718201
47855										7.439204	8.952010	0.769602	-0.958755	-2.291190	-1.135451	-0.163753	-0.306031	-0.130584	0.666303	-0.116157	-0.114863	-0.727568
47856										7.342426	8.757530	0.815377	-0.967177	-2.032293	-1.084878	-0.156954	-0.301648	-0.121748	0.657648	-0.115792	-0.111532	-0.735970
47857										6.667365	8.649091	0.914639	-0.956446	-1.765769	-1.054709	-0.154558	-0.305119	-0.124947	0.649895	-0.115446	-0.107887	-0.743417
47858										6.138425	8.572303	1.119809	-0.930746	-1.619034	-1.030042	-0.141032	-0.292499	-0.126141	0.642636	-0.115028	-0.104138	-0.750295
47859										5.516729	8.796010	1.173345	-0.912974	-1.499196	-1.024965	-0.135891	-0.285983	-0.134261	0.635768	-0.114547	-0.100277	-0.756718
47860										5.147037	9.063386	1.216901	-0.893125	-1.436205	-1.014530	-0.134552	-0.287046	-0.136167	0.629094	-0.113985	-0.096393	-0.762861
47861										4.944898	9.398692	1.027788	-0.868161	-1.413359	-1.016560	-0.129153	-0.282691	-0.128425	0.622464	-0.113343	-0.092565	-0.768846
47862										4.709185	9.514990	0.874773	-0.826071	-1.415480	-1.029308	-0.115460	-0.282109	-0.136391	0.615793	-0.112488	-0.088843	-0.774759
47863										4.622720	9.379615	1.054581	-0.790450	-1.469254	-1.055179	-0.117003	-0.270580	-0.135148	0.608871	-0.111460	-0.085277	-0.780756
47864										4.454850	9.054241	1.299038	-0.756888	-1.542377	-1.097846	-0.116651	-0.262999	-0.128872	0.601607	-0.110163	-0.081819	-0.786917
