// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A9E6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
49540										0.683792	-9.238454	2.957695	0.021562	0.010075	0.002675	0.290904	0.075828	-0.208160	-0.981931	0.084601	0.013009	0.168776
49541										0.675597	-9.243396	2.982222	0.020290	0.009853	0.003569	0.286199	0.079934	-0.203934	-0.981934	0.084509	0.012998	0.168804
49542										0.665197	-9.251667	2.952166	0.018968	0.005965	0.005402	0.285127	0.075178	-0.197884	-0.981941	0.084422	0.012984	0.168809
49543										0.674380	-9.242382	2.985641	0.013741	0.005535	0.003139	0.277155	0.077088	-0.203341	-0.981944	0.084364	0.012977	0.168819
49544										0.656518	-9.256325	2.977660	0.015755	0.009991	0.002648	0.287823	0.072237	-0.198526	-0.981945	0.084294	0.012966	0.168850
49545										0.688464	-9.260602	2.988753	0.007506	0.010396	0.007998	0.285068	0.069681	-0.194117	-0.981944	0.084260	0.012922	0.168874
49546										0.679867	-9.265911	3.012166	0.010052	0.010834	0.006207	0.283298	0.074274	-0.205784	-0.981946	0.084214	0.012889	0.168890
49547										0.678879	-9.235720	2.967348	0.005515	0.010976	0.005287	0.283198	0.077050	-0.199424	-0.981943	0.084192	0.012855	0.168922
49548										0.685788	-9.260075	2.990998	0.004904	0.012699	0.005265	0.281451	0.075279	-0.197067	-0.981939	0.084172	0.012818	0.168958
49549										0.684877	-9.260037	2.991326	0.000395	0.011470	0.006606	0.289764	0.080091	-0.197762	-0.981934	0.084174	0.012773	0.168991
49550										0.666678	-9.274452	2.981949	-0.001596	0.012051	0.003896	0.283996	0.080586	-0.203635	-0.981925	0.084187	0.012737	0.169038
49551										0.656364	-9.283359	2.949951	-0.001115	0.004368	0.003537	0.288827	0.073674	-0.200243	-0.981923	0.084202	0.012717	0.169045
49552										0.655790	-9.283513	2.949595	-0.007458	0.008310	0.004810	0.280972	0.071463	-0.197658	-0.981916	0.084244	0.012680	0.169067
49553										0.655430	-9.283652	2.949239	-0.000663	-0.001942	0.000917	0.278097	0.075974	-0.201153	-0.981917	0.084262	0.012685	0.169050
49554										0.672798	-9.299435	3.003829	-0.008357	-0.000514	0.001764	0.285740	0.076787	-0.205830	-0.981916	0.084316	0.012677	0.169031
49555										0.664979	-9.275186	2.980045	-0.006473	-0.002018	0.000892	0.292137	0.066072	-0.193387	-0.981915	0.084362	0.012678	0.169014
49556										0.672652	-9.299889	3.002456	-0.007747	-0.002238	0.001786	0.284354	0.078256	-0.210860	-0.981917	0.084413	0.012674	0.168977
49557										0.647553	-9.320013	3.014832	-0.007746	-0.002238	0.001786	0.280288	0.074114	-0.200700	-0.981916	0.084466	0.012670	0.168958
49558										0.695478	-9.313766	2.979163	-0.004562	-0.004895	0.002280	0.284197	0.072042	-0.200878	-0.981919	0.084503	0.012672	0.168919
49559										0.685898	-9.352691	2.992555	-0.000742	-0.004236	-0.000405	0.281487	0.089605	-0.199325	-0.981922	0.084523	0.012687	0.168893
49560										0.687700	-9.319369	3.001478	0.002707	-0.001385	0.006314	0.287395	0.082976	-0.202356	-0.981924	0.084520	0.012667	0.168883
49561										0.689317	-9.315928	3.056461	0.008543	0.003729	0.003140	0.279744	0.077245	-0.197183	-0.981926	0.084489	0.012659	0.168886
49562										0.679249	-9.294669	2.979226	-0.001988	-0.005828	0.002751	0.284941	0.075980	-0.201591	-0.981928	0.084514	0.012661	0.168860
49563										0.699980	-9.311546	2.902430	-0.005197	-0.008210	0.005458	0.275721	0.081365	-0.205286	-0.981934	0.084554	0.012652	0.168806
49564										0.690788	-9.252865	3.019004	-0.006657	-0.011645	0.001448	0.279925	0.075176	-0.208667	-0.981940	0.084605	0.012668	0.168749
49565										0.723316	-9.355555	2.924220	-0.017108	-0.018910	0.002381	0.282477	0.076621	-0.200204	-0.981947	0.084712	0.012684	0.168653
49566										0.668361	-9.209982	2.993475	0.003688	-0.005301	-0.003068	0.272457	0.075958	-0.199604	-0.981952	0.084712	0.012718	0.168622
49567										0.688140	-9.192405	3.057080	-0.009022	0.003954	-0.002777	0.282759	0.079483	-0.202573	-0.981943	0.084770	0.012721	0.168639
49568										0.684075	-9.259428	3.038159	-0.017909	0.007455	0.000288	0.296575	0.074070	-0.196077	-0.981929	0.084868	0.012697	0.168673
49569										0.689274	-9.257772	2.959396	-0.022314	0.013557	-0.000248	0.286948	0.078307	-0.205031	-0.981910	0.084985	0.012661	0.168732
49570										0.729556	-9.287446	2.990734	-0.014856	-0.001164	0.000394	0.277881	0.076865	-0.202895	-0.981905	0.085072	0.012655	0.168717
49571										0.696623	-9.283314	2.979308	-0.016126	-0.007799	0.006746	0.290277	0.075412	-0.199329	-0.981906	0.085165	0.012630	0.168664
49572										0.701989	-9.311657	2.946132	-0.020741	-0.009951	0.004502	0.280308	0.078057	-0.201971	-0.981907	0.085282	0.012617	0.168603
49573										0.709653	-9.336782	2.967273	-0.018805	-0.007788	0.002691	0.278664	0.078536	-0.206142	-0.981905	0.085391	0.012610	0.168558
49574										0.644200	-9.358170	2.991167	-0.018115	-0.007220	0.004035	0.279763	0.078131	-0.198375	-0.981903	0.085495	0.012596	0.168516
49575										0.667189	-9.372093	2.967551	-0.015596	-0.005404	-0.000014	0.284524	0.073077	-0.206104	-0.981900	0.085588	0.012599	0.168486
49576										0.667326	-9.372445	2.966406	-0.007876	-0.008204	0.001396	0.287382	0.078709	-0.201526	-0.981904	0.085644	0.012608	0.168435
49577										0.684822	-9.328185	2.929706	-0.003395	-0.005597	-0.002203	0.282814	0.069473	-0.206058	-0.981906	0.085679	0.012631	0.168407
49578										0.686976	-9.294969	2.938326	-0.001987	-0.005834	0.002745	0.275969	0.078202	-0.205532	-0.981912	0.085703	0.012635	0.168356
49579										0.687017	-9.294985	2.938266	0.001779	-0.008839	0.000996	0.277442	0.077115	-0.206066	-0.981920	0.085713	0.012654	0.168306
49580										0.696940	-9.256134	2.924555	-0.002785	-0.007321	-0.002183	0.286138	0.075746	-0.200046	-0.981923	0.085745	0.012683	0.168270
49581										0.729917	-9.260880	2.934080	-0.005199	-0.001802	-0.000004	0.286572	0.082481	-0.196587	-0.981921	0.085786	0.012688	0.168256
49582										0.704864	-9.250851	2.901063	-0.007110	0.001076	-0.001389	0.286693	0.073278	-0.204321	-0.981915	0.085835	0.012691	0.168266
49583										0.687771	-9.295446	2.936630	-0.005175	0.003241	-0.003198	0.292868	0.074524	-0.208798	-0.981909	0.085876	0.012701	0.168281
49584										0.672646	-9.306719	2.981217	-0.005095	0.005534	-0.001874	0.275096	0.076911	-0.196604	-0.981905	0.085912	0.012703	0.168286
49585										0.703288	-9.314708	2.936159	-0.007058	0.004743	-0.002324	0.278582	0.075317	-0.200933	-0.981897	0.085961	0.012705	0.168306
49586										0.672605	-9.306996	2.980363	-0.000531	0.004016	0.001304	0.280207	0.073953	-0.195571	-0.981894	0.085974	0.012697	0.168317
49587										0.710722	-9.339415	2.958719	-0.003104	0.004949	0.000834	0.281493	0.086224	-0.199687	-0.981890	0.086001	0.012688	0.168332
49588										0.679745	-9.301558	2.957532	-0.001193	0.002071	0.002219	0.279082	0.078163	-0.201662	-0.981886	0.086018	0.012677	0.168345
49589										0.685231	-9.359379	2.971726	0.002705	0.005028	0.000860	0.291261	0.081422	-0.199800	-0.981884	0.086016	0.012672	0.168359
49590										0.679306	-9.301450	2.957973	0.003978	0.005249	-0.000035	0.282519	0.076865	-0.202822	-0.981880	0.086008	0.012671	0.168384
49591										0.661614	-9.315658	2.948995	0.004748	0.008111	0.002634	0.288394	0.078514	-0.203805	-0.981878	0.085993	0.012654	0.168408
49592										0.686286	-9.295604	2.936477	0.006551	0.004316	0.000435	0.290825	0.075450	-0.203142	-0.981878	0.085972	0.012656	0.168418
49593										0.661133	-9.315401	2.949916	0.000690	0.000569	0.001344	0.274315	0.085771	-0.209086	-0.981878	0.085982	0.012655	0.168411
49594										0.670550	-9.306500	2.982374	0.009894	0.006244	0.003574	0.291872	0.076368	-0.207594	-0.981879	0.085942	0.012642	0.168430
49595										0.664304	-9.248433	2.969116	0.007374	0.010844	0.002168	0.280646	0.077026	-0.207982	-0.981875	0.085913	0.012624	0.168467
49596										0.652120	-9.290337	2.928852	0.004058	0.007540	0.001288	0.280878	0.076909	-0.207215	-0.981873	0.085902	0.012615	0.168483
49597										0.646118	-9.262514	2.960641	0.002785	0.007319	0.002182	0.277860	0.075105	-0.201602	-0.981870	0.085897	0.012600	0.168505
49598										0.686187	-9.261510	2.948398	0.003316	0.003303	0.000879	0.283982	0.077082	-0.202687	-0.981871	0.085892	0.012600	0.168505
49599										0.678280	-9.267069	2.970983	-0.002413	0.005518	0.002176	0.281286	0.075657	-0.202089	-0.981866	0.085914	0.012583	0.168519
49600										0.679795	-9.233851	2.979758	-0.001086	0.002989	0.005801	0.279584	0.085488	-0.202563	-0.981867	0.085928	0.012557	0.168512
49601										0.694853	-9.252980	2.979857	-0.008382	0.000855	-0.000498	0.283751	0.078074	-0.203555	-0.981862	0.085983	0.012557	0.168511
49602										0.692672	-9.286528	2.970198	-0.008222	0.005439	0.002149	0.283829	0.075939	-0.208489	-0.981853	0.086033	0.012535	0.168539
49603										0.690372	-9.320055	2.960624	-0.006392	0.000270	0.002211	0.290037	0.080765	-0.199607	-0.981851	0.086077	0.012525	0.168530
49604										0.665200	-9.340117	2.973200	-0.004456	0.002435	0.000402	0.290306	0.078269	-0.201157	-0.981848	0.086111	0.012521	0.168533
49605										0.672554	-9.334645	2.950452	-0.001113	0.004363	0.003542	0.279823	0.079806	-0.202180	-0.981845	0.086127	0.012502	0.168539
49606										0.697253	-9.344836	2.983085	0.004006	0.003872	0.002225	0.287631	0.079695	-0.201840	-0.981845	0.086117	0.012494	0.168550
49607										0.646746	-9.354398	2.964133	0.004749	0.008107	0.002634	0.285957	0.085504	-0.204101	-0.981842	0.086102	0.012477	0.168574
49608										0.673237	-9.301126	2.960380	0.002813	0.005942	0.004442	0.287163	0.081455	-0.203140	-0.981838	0.086097	0.012452	0.168599
49609										0.672566	-9.301063	2.960730	0.003556	0.010178	0.004851	0.283176	0.072232	-0.198053	-0.981835	0.086085	0.012420	0.168629
49610										0.674045	-9.297880	3.015287	-0.002969	0.010906	0.001219	0.286386	0.080007	-0.200327	-0.981826	0.086107	0.012398	0.168668
49611										0.656237	-9.282098	2.960397	0.004006	0.003871	0.002225	0.285352	0.075931	-0.196671	-0.981826	0.086098	0.012390	0.168674
49612										0.696328	-9.311227	2.993668	0.000824	0.006527	0.001732	0.286004	0.080730	-0.207096	-0.981822	0.086104	0.012376	0.168697
49613										0.672962	-9.267719	2.970164	-0.000476	0.007681	0.000366	0.281823	0.081911	-0.205185	-0.981816	0.086116	0.012366	0.168725
49614										0.663105	-9.276483	2.938229	0.000054	0.003666	-0.000936	0.285185	0.077617	-0.201571	-0.981812	0.086129	0.012370	0.168743
49615										0.670773	-9.301007	2.961312	0.000108	0.007333	-0.001872	0.281752	0.074114	-0.200677	-0.981806	0.086140	0.012371	0.168772
49616										0.670656	-9.301002	2.961353	0.000080	0.002291	0.001323	0.278891	0.079616	-0.205035	-0.981806	0.086151	0.012367	0.168768
49617										0.670399	-9.301072	2.961192	-0.004322	0.008392	0.000787	0.288843	0.076960	-0.201302	-0.981798	0.086182	0.012350	0.168798
49618										0.652885	-9.315447	2.951605	0.000664	0.001944	-0.000915	0.287461	0.078541	-0.206549	-0.981796	0.086192	0.012358	0.168801
49619										0.670116	-9.301184	2.960906	-0.004376	0.004726	0.001723	0.289154	0.068704	-0.205529	-0.981792	0.086224	0.012343	0.168813
49620										0.693003	-9.314687	2.938672	-0.001909	0.002877	-0.001387	0.287386	0.074453	-0.201787	-0.981791	0.086246	0.012351	0.168803
49621										0.677654	-9.325858	2.983554	-0.001219	0.003445	-0.000043	0.291837	0.079622	-0.205378	-0.981788	0.086265	0.012350	0.168812
49622										0.667762	-9.334603	2.951672	0.002097	0.006747	0.000839	0.283441	0.073992	-0.199342	-0.981786	0.086264	0.012342	0.168828
49623										0.659963	-9.340123	2.974346	0.000718	0.005609	-0.001851	0.281042	0.076202	-0.202087	-0.981781	0.086273	0.012346	0.168850
49624										0.684960	-9.320107	2.961718	0.007772	0.000867	0.000482	0.280752	0.084581	-0.199169	-0.981785	0.086248	0.012356	0.168838
49625										0.652211	-9.315293	2.952242	0.003236	0.001010	-0.000442	0.283925	0.074426	-0.199111	-0.981786	0.086246	0.012364	0.168836
49626										0.669529	-9.300853	2.962076	0.004590	0.003522	-0.000012	0.290514	0.075735	-0.198885	-0.981784	0.086236	0.012367	0.168853
49627										0.654033	-9.281766	2.961924	0.003316	0.003301	0.000881	0.286596	0.071469	-0.198116	-0.981783	0.086232	0.012366	0.168859
49628										0.646279	-9.287263	2.984643	0.000718	0.005609	-0.001851	0.277615	0.082748	-0.201530	-0.981780	0.086240	0.012371	0.168869
49629										0.688618	-9.253021	2.981175	0.001353	0.002512	0.000430	0.285372	0.071903	-0.197912	-0.981779	0.086246	0.012371	0.168873
49630										0.678859	-9.291868	2.994815	-0.000610	0.001722	-0.000022	0.280843	0.074375	-0.204948	-0.981777	0.086262	0.012374	0.168875
49631										0.667215	-9.333844	2.954197	0.005784	0.001451	-0.002229	0.284595	0.088299	-0.210647	-0.981778	0.086249	0.012392	0.168878
49632										0.671194	-9.297168	3.018115	0.005334	0.007756	0.000395	0.291511	0.080770	-0.200130	-0.981774	0.086232	0.012387	0.168910
49633										0.613257	-9.282376	2.975445	-0.009601	0.004301	-0.000548	0.279141	0.076781	-0.205387	-0.981766	0.086292	0.012379	0.168925
49634										0.697568	-9.341954	2.908998	-0.014830	-0.002539	0.002638	0.286508	0.080958	-0.208069	-0.981762	0.086378	0.012365	0.168905
49635										0.686109	-9.286786	2.970916	-0.004510	-0.001231	0.001335	0.279035	0.074421	-0.198642	-0.981762	0.086414	0.012364	0.168890
49636										0.707365	-9.333788	2.939041	-0.015812	-0.013647	-0.001740	0.286731	0.073411	-0.206721	-0.981764	0.086514	0.012390	0.168824
49637										0.655529	-9.346982	2.863960	-0.007246	-0.011296	0.003670	0.283472	0.079690	-0.201359	-0.981770	0.086567	0.012394	0.168760
49638										0.663491	-9.274130	2.990445	0.001988	-0.000586	0.002711	0.288320	0.072243	-0.199064	-0.981774	0.086569	0.012391	0.168738
49639										0.665203	-9.271157	3.044341	-0.014640	0.007082	0.002091	0.286737	0.076363	-0.207129	-0.981763	0.086650	0.012362	0.168761
49640										0.660718	-9.308082	2.979630	-0.015194	0.012469	0.001134	0.281525	0.075217	-0.201762	-0.981750	0.086731	0.012329	0.168797
49641										0.708373	-9.302023	2.943372	-0.013366	0.007301	0.001196	0.285014	0.078647	-0.206259	-0.981739	0.086806	0.012304	0.168823
49642										0.700262	-9.308038	2.964597	-0.014669	0.002037	0.005283	0.284642	0.075554	-0.213613	-0.981734	0.086887	0.012271	0.168812
49643										0.707560	-9.302934	2.940690	-0.015492	-0.004488	0.003548	0.283779	0.075689	-0.205325	-0.981732	0.086977	0.012256	0.168780
49644										0.707410	-9.303396	2.939262	-0.014273	-0.007933	0.003590	0.281332	0.080162	-0.204992	-0.981736	0.087062	0.012251	0.168716
49645										0.664886	-9.338034	2.941451	-0.014163	-0.000601	0.001721	0.287114	0.076292	-0.200025	-0.981730	0.087145	0.012238	0.168705
49646										0.662765	-9.371723	2.931224	-0.012890	-0.000380	0.000828	0.287084	0.071469	-0.198108	-0.981725	0.087222	0.012230	0.168697
49647										0.672368	-9.363320	2.962235	-0.007691	0.001421	0.000840	0.289008	0.078484	-0.211767	-0.981721	0.087272	0.012223	0.168696
49648										0.687610	-9.352270	2.916835	-0.001273	-0.000222	0.000893	0.280076	0.074899	-0.202771	-0.981723	0.087291	0.012226	0.168672
49649										0.679719	-9.327649	2.894032	0.005858	-0.002674	0.004549	0.290351	0.073166	-0.204046	-0.981730	0.087275	0.012221	0.168643
49650										0.681335	-9.294211	2.903594	0.007212	-0.000162	0.004981	0.286461	0.073940	-0.205082	-0.981738	0.087250	0.012212	0.168610
49651										0.680942	-9.294089	2.904076	0.003286	-0.001742	0.004076	0.287413	0.072615	-0.203552	-0.981742	0.087246	0.012205	0.168587
49652										0.665336	-9.275078	2.903717	0.000080	0.002290	0.001325	0.283429	0.081846	-0.198608	-0.981744	0.087257	0.012203	0.168570
49653										0.690191	-9.285353	2.936228	0.000080	0.002290	0.001325	0.284429	0.077384	-0.200057	-0.981743	0.087269	0.012199	0.168570
49654										0.672654	-9.299685	2.926694	-0.001827	0.005167	-0.000062	0.285545	0.079766	-0.208970	-0.981737	0.087289	0.012193	0.168596
49655										0.672448	-9.299736	2.926578	-0.001193	0.002068	0.002217	0.282519	0.076865	-0.202822	-0.981736	0.087307	0.012184	0.168595
49656										0.697086	-9.310114	2.958822	-0.004903	0.008735	0.003028	0.277321	0.079768	-0.198397	-0.981729	0.087338	0.012157	0.168620
49657										0.687012	-9.318954	2.926523	-0.003100	0.004945	0.000831	0.284415	0.074755	-0.199209	-0.981724	0.087364	0.012147	0.168634
49658										0.669280	-9.333339	2.916853	-0.001722	0.006079	0.003521	0.284275	0.077332	-0.205847	-0.981720	0.087381	0.012124	0.168652
49659										0.686307	-9.349183	2.971981	0.003981	0.005245	-0.000028	0.285739	0.071545	-0.205773	-0.981718	0.087373	0.012124	0.168668
49660										0.686150	-9.318862	2.927019	0.006609	0.007978	-0.000489	0.278812	0.078147	-0.200028	-0.981718	0.087350	0.012125	0.168682
49661										0.685919	-9.348833	2.973172	0.006000	0.009699	-0.000510	0.290395	0.076252	-0.206854	-0.981713	0.087331	0.012120	0.168719
49662										0.693305	-9.343046	2.951382	0.007354	0.012210	-0.000078	0.285493	0.076675	-0.205616	-0.981708	0.087302	0.012111	0.168763
49663										0.710149	-9.328524	2.961687	0.008123	0.015066	0.002591	0.286651	0.080130	-0.201632	-0.981702	0.087267	0.012084	0.168818
49664										0.684447	-9.318006	2.930141	0.010639	0.010467	0.003999	0.281347	0.069690	-0.205970	-0.981701	0.087221	0.012062	0.168849
49665										0.685913	-9.284493	2.939948	0.006081	0.011986	0.000813	0.282794	0.077322	-0.204779	-0.981695	0.087199	0.012047	0.168894
49666										0.673707	-9.356423	2.945342	0.009894	0.006233	0.003588	0.288280	0.075056	-0.196525	-0.981700	0.087158	0.012036	0.168891
49667										0.694744	-9.275175	2.973983	0.015712	0.012726	-0.001830	0.288941	0.077132	-0.207523	-0.981697	0.087090	0.012040	0.168943
49668										0.682646	-9.286686	2.888836	0.010088	0.015851	0.003040	0.279696	0.075140	-0.194147	-0.981693	0.087044	0.012012	0.168993
49669										0.689575	-9.310996	2.912828	0.008125	0.015061	0.002586	0.287400	0.082324	-0.202691	-0.981687	0.087009	0.011985	0.169048
49670										0.634999	-9.289469	2.980196	0.011443	0.018359	0.003470	0.284615	0.081278	-0.196411	-0.981679	0.086955	0.011950	0.169124
49671										0.667001	-9.263759	2.945735	0.008126	0.015059	0.002585	0.278589	0.073356	-0.201390	-0.981672	0.086920	0.011923	0.169180
49672										0.666271	-9.263522	2.946644	0.009424	0.013904	0.003952	0.286868	0.076509	-0.199918	-0.981668	0.086878	0.011893	0.169231
49673										0.623165	-9.297528	2.950819	0.003535	0.011539	0.002592	0.291994	0.086664	-0.199845	-0.981662	0.086867	0.011869	0.169271
49674										0.655552	-9.302105	2.961271	0.003353	0.008335	-0.002313	0.285266	0.076686	-0.206712	-0.981655	0.086862	0.011872	0.169317
49675										0.670837	-9.320952	2.962290	0.005258	0.005460	-0.000922	0.280863	0.079956	-0.206202	-0.981652	0.086848	0.011876	0.169336
49676										0.653314	-9.335101	2.953329	0.005338	0.007748	0.000400	0.286676	0.083421	-0.203237	-0.981650	0.086832	0.011872	0.169359
49677										0.670437	-9.320616	2.963438	0.006613	0.007969	-0.000492	0.290057	0.076737	-0.200848	-0.981647	0.086810	0.011871	0.169389
49678										0.652721	-9.334687	2.954770	0.009953	0.009891	0.002651	0.284988	0.070660	-0.204592	-0.981645	0.086768	0.011854	0.169425
49679										0.667671	-9.323278	2.910874	0.011286	0.013773	0.000821	0.285897	0.074220	-0.200283	-0.981640	0.086719	0.011840	0.169478
49680										0.691867	-9.333109	2.944881	0.017277	0.017050	0.005762	0.284149	0.071574	-0.197826	-0.981641	0.086635	0.011805	0.169515
49681										0.660138	-9.294712	2.945281	0.014098	0.019703	0.005261	0.282308	0.079071	-0.204987	-0.981636	0.086567	0.011763	0.169586
49682										0.684210	-9.304443	2.979592	0.020415	0.017138	0.001741	0.283197	0.084692	-0.199348	-0.981634	0.086470	0.011747	0.169644
49683										0.673793	-9.282665	2.903798	0.014238	0.025649	0.005639	0.280031	0.077818	-0.199903	-0.981625	0.086398	0.011692	0.169741
49684										0.634095	-9.279906	2.972069	0.013472	0.022790	0.002972	0.276377	0.075858	-0.200417	-0.981613	0.086332	0.011652	0.169846
49685										0.623520	-9.288330	2.941418	0.012197	0.022568	0.003862	0.281040	0.080787	-0.201932	-0.981603	0.086272	0.011609	0.169933
49686										0.637949	-9.306972	2.943329	0.012726	0.018557	0.002566	0.283490	0.074788	-0.202500	-0.981596	0.086213	0.011580	0.170008
49687										0.612114	-9.296452	2.911927	0.010862	0.018685	0.005692	0.290553	0.083839	-0.201315	-0.981590	0.086160	0.011535	0.170075
49688										0.653313	-9.292030	2.955249	0.012139	0.018902	0.004800	0.283023	0.071634	-0.203849	-0.981583	0.086102	0.011494	0.170145
49689										0.617659	-9.320326	2.937494	0.012747	0.017180	0.004825	0.285140	0.079991	-0.198709	-0.981578	0.086041	0.011457	0.170206
49690										0.642003	-9.300107	2.925924	0.015159	0.011669	0.002665	0.278497	0.073079	-0.195497	-0.981579	0.085973	0.011443	0.170238
49691										0.641228	-9.299739	2.927262	0.012019	0.011579	0.006681	0.282561	0.079622	-0.205524	-0.981579	0.085918	0.011407	0.170269
49692										0.665176	-9.309642	2.961004	0.010056	0.010793	0.006227	0.289312	0.080988	-0.200053	-0.981578	0.085872	0.011374	0.170296
49693										0.631630	-9.304696	2.951875	0.010725	0.012730	0.005310	0.283838	0.082278	-0.209081	-0.981576	0.085824	0.011341	0.170335
49694										0.669349	-9.336860	2.931891	0.012591	0.012598	0.002183	0.295657	0.079021	-0.199864	-0.981572	0.085768	0.011324	0.170387
49695										0.662843	-9.308731	2.964388	0.010725	0.012729	0.005308	0.281021	0.080993	-0.200729	-0.981570	0.085720	0.011291	0.170427
49696										0.644761	-9.322738	2.956017	0.011985	0.014316	0.002156	0.284404	0.082609	-0.198476	-0.981565	0.085666	0.011270	0.170485
49697										0.636745	-9.297899	2.934077	0.012450	0.006649	0.001808	0.276151	0.078381	-0.201596	-0.981566	0.085615	0.011266	0.170504
49698										0.605207	-9.289520	2.979635	0.013966	0.013729	0.004870	0.285913	0.072810	-0.201280	-0.981562	0.085550	0.011235	0.170560
49699										0.594572	-9.327970	2.994545	0.011941	0.009285	0.005360	0.280835	0.083432	-0.204421	-0.981563	0.085497	0.011209	0.170584
49700										0.570963	-9.284165	2.971869	0.011941	0.009284	0.005359	0.282011	0.080893	-0.201588	-0.981564	0.085444	0.011184	0.170606
49701										0.608709	-9.316360	2.951905	0.011255	0.008716	0.004014	0.277925	0.076675	-0.205735	-0.981564	0.085396	0.011165	0.170629
49702										0.617685	-9.307257	2.984832	0.007934	0.005426	0.003133	0.284193	0.078481	-0.200595	-0.981565	0.085366	0.011154	0.170642
49703										0.582585	-9.335637	2.966709	0.011112	0.002770	0.003642	0.282092	0.075048	-0.206778	-0.981569	0.085322	0.011148	0.170639
49704										0.633712	-9.322319	3.041956	0.010648	0.010434	0.003986	0.282041	0.076653	-0.203487	-0.981569	0.085275	0.011126	0.170663
49705										0.635472	-9.258810	3.005990	0.007201	-0.000169	0.004997	0.286621	0.082185	-0.199756	-0.981575	0.085251	0.011116	0.170645
49706										0.694876	-9.338174	2.954411	-0.004725	-0.010820	0.001902	0.286425	0.071406	-0.202815	-0.981581	0.085292	0.011129	0.170590
49707										0.683197	-9.282571	3.016706	-0.000030	-0.006397	0.005471	0.277689	0.079956	-0.206252	-0.981588	0.085306	0.011121	0.170544
49708										0.673756	-9.291551	2.984294	-0.007999	-0.009082	-0.002186	0.287629	0.078275	-0.201745	-0.981592	0.085365	0.011149	0.170489
49709										0.697284	-9.305295	2.961743	-0.007312	-0.008515	-0.000842	0.288874	0.089209	-0.203254	-0.981594	0.085420	0.011168	0.170446
49710										0.691756	-9.277449	2.992979	0.006464	0.003372	-0.003136	0.286365	0.071368	-0.198994	-0.981590	0.085403	0.011186	0.170476
49711										0.653161	-9.244817	3.014421	-0.000257	0.017268	-0.000231	0.285807	0.077875	-0.194570	-0.981577	0.085410	0.011161	0.170548
49712										0.683461	-9.282930	3.015543	-0.008608	0.024534	-0.006229	0.282323	0.085849	-0.205902	-0.981554	0.085457	0.011143	0.170658
49713										0.658549	-9.272964	2.982287	-0.006787	0.019372	-0.006147	0.288634	0.075890	-0.203500	-0.981534	0.085499	0.011135	0.170751
49714										0.691471	-9.247934	2.946111	-0.012039	0.012558	-0.002958	0.285167	0.074003	-0.200406	-0.981518	0.085568	0.011121	0.170813
49715										0.633358	-9.293498	2.992956	-0.021297	0.001888	-0.001996	0.283961	0.074777	-0.201400	-0.981506	0.085687	0.011114	0.170822
49716										0.666423	-9.268866	2.955481	-0.023307	-0.003925	0.000756	0.288429	0.076898	-0.206005	-0.981501	0.085817	0.011106	0.170784
49717										0.691495	-9.279804	2.985728	-0.028606	-0.006631	-0.002845	0.285487	0.079511	-0.205260	-0.981492	0.085977	0.011113	0.170756
49718										0.647840	-9.318053	2.932007	-0.027328	-0.006415	-0.003736	0.286400	0.077723	-0.201223	-0.981484	0.086130	0.011126	0.170723
49719										0.648011	-9.348812	2.975128	-0.025300	-0.001975	-0.004226	0.291533	0.079038	-0.201566	-0.981473	0.086272	0.011133	0.170718
49720										0.654278	-9.377212	2.941790	-0.016983	-0.006500	-0.002754	0.289638	0.071868	-0.205271	-0.981469	0.086375	0.011149	0.170685
49721										0.664001	-9.368844	2.972396	-0.012290	-0.002077	0.000821	0.291358	0.075806	-0.205970	-0.981465	0.086450	0.011145	0.170669
49722										0.664306	-9.339046	2.926071	-0.003240	-0.001004	0.000434	0.287688	0.075255	-0.205487	-0.981469	0.086479	0.011150	0.170631
49723										0.696998	-9.343852	2.935902	-0.004596	-0.003509	0.000005	0.279422	0.079644	-0.207757	-0.981470	0.086518	0.011159	0.170609
49724										0.722094	-9.324146	2.922620	-0.003160	0.001282	0.001753	0.281850	0.073739	-0.206904	-0.981470	0.086545	0.011153	0.170595
49725										0.683401	-9.291780	2.943459	-0.003704	0.006660	0.000784	0.281762	0.080999	-0.201264	-0.981464	0.086573	0.011140	0.170617
49726										0.650528	-9.287266	2.932735	-0.008237	0.006808	-0.000153	0.286601	0.066996	-0.198488	-0.981456	0.086624	0.011128	0.170637
49727										0.650531	-9.287532	2.931891	-0.010903	0.006828	-0.004216	0.291583	0.078742	-0.204735	-0.981444	0.086691	0.011132	0.170670
