// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A7C9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
48134										3.739867	-7.600410	4.816674	0.010556	-0.005201	0.008788	0.015806	-0.386759	-0.099856	0.963264	0.163077	-0.201890	-0.069050
48135										3.765707	-7.595542	4.770150	0.015614	0.004081	0.009785	0.012560	-0.387199	-0.094770	0.963274	0.163122	-0.201816	-0.069024
48136										3.733172	-7.584894	4.779669	0.016896	-0.000657	0.002831	0.020152	-0.392592	-0.096392	0.963279	0.163172	-0.201763	-0.068988
48137										3.722468	-7.592124	4.749006	0.015503	-0.002018	-0.001188	0.018221	-0.397024	-0.097972	0.963279	0.163208	-0.201749	-0.068952
48138										3.722341	-7.591362	4.750323	0.016132	0.008248	0.000618	0.014120	-0.394401	-0.101522	0.963281	0.163264	-0.201692	-0.068962
48139										3.743296	-7.574614	4.815602	0.017420	0.009231	0.000294	0.023461	-0.393753	-0.088615	0.963278	0.163322	-0.201654	-0.068973
48140										3.705350	-7.586252	4.833219	0.021188	0.017527	0.001608	0.025072	-0.393835	-0.099031	0.963275	0.163413	-0.201578	-0.069018
48141										3.645795	-7.596796	4.839253	0.018409	0.020525	0.000197	0.016984	-0.395998	-0.096809	0.963270	0.163488	-0.201522	-0.069080
48142										3.639256	-7.544009	4.755250	0.016192	0.019585	-0.001056	0.019252	-0.382915	-0.101837	0.963268	0.163557	-0.201453	-0.069144
48143										3.606505	-7.533147	4.765199	0.012687	0.017662	-0.001984	0.018656	-0.391261	-0.094184	0.963265	0.163601	-0.201410	-0.069203
48144										3.568688	-7.544982	4.782357	0.010833	0.017753	-0.005134	0.027984	-0.388114	-0.097699	0.963264	0.163641	-0.201361	-0.069271
48145										3.515005	-7.533098	4.780090	0.011396	0.013815	-0.004975	0.024252	-0.386785	-0.092793	0.963259	0.163675	-0.201337	-0.069318
48146										3.530833	-7.556276	4.800381	0.003564	0.010398	-0.004061	0.019597	-0.389734	-0.091659	0.963266	0.163672	-0.201294	-0.069360
48147										3.498882	-7.545832	4.809029	0.006280	-0.003940	-0.000974	0.018796	-0.384670	-0.086776	0.963273	0.163662	-0.201279	-0.069325
48148										3.457015	-7.597784	4.780291	0.005957	-0.021653	0.000318	0.012567	-0.391086	-0.095231	0.963288	0.163636	-0.201269	-0.069207
48149										3.479481	-7.598521	4.791796	0.009396	-0.031074	0.002917	0.017017	-0.388616	-0.099185	0.963302	0.163611	-0.201283	-0.069039
48150										3.502340	-7.653618	4.798036	0.008768	-0.038481	0.004427	0.015755	-0.394361	-0.096280	0.963322	0.163579	-0.201283	-0.068834
48151										3.525194	-7.654379	4.809203	0.010154	-0.039986	0.005126	0.018632	-0.387353	-0.092479	0.963338	0.163548	-0.201302	-0.068620
48152										3.574719	-7.633521	4.824673	0.009223	-0.039945	0.003547	0.022830	-0.395169	-0.095831	0.963357	0.163518	-0.201309	-0.068411
48153										3.581555	-7.610592	4.816473	0.008758	-0.038495	0.004411	0.021823	-0.385889	-0.093657	0.963374	0.163482	-0.201328	-0.068207
48154										3.615022	-7.620557	4.807386	0.003301	-0.034981	0.002622	0.020157	-0.390539	-0.096762	0.963395	0.163428	-0.201329	-0.068029
48155										3.595240	-7.602253	4.846577	0.008292	-0.037048	0.005271	0.022038	-0.393468	-0.091561	0.963413	0.163391	-0.201341	-0.067830
48156										3.596620	-7.601887	4.846127	0.014931	-0.037104	0.005694	0.025238	-0.386413	-0.093456	0.963428	0.163391	-0.201336	-0.067625
48157										3.592578	-7.586688	4.806674	0.017136	-0.039037	0.003622	0.020882	-0.394361	-0.096208	0.963437	0.163394	-0.201362	-0.067411
48158										3.647560	-7.597230	4.809933	0.013528	-0.038478	0.001668	0.020657	-0.395102	-0.097587	0.963450	0.163385	-0.201378	-0.067208
48159										3.654655	-7.611145	4.849119	0.016371	-0.030135	0.001399	0.021302	-0.394996	-0.091354	0.963456	0.163395	-0.201399	-0.067039
48160										3.661347	-7.604854	4.789784	0.015988	-0.036902	-0.003334	0.020068	-0.388228	-0.090385	0.963460	0.163399	-0.201435	-0.066848
48161										3.690152	-7.565335	4.845554	0.010073	-0.031928	-0.004242	0.011353	-0.391238	-0.095772	0.963466	0.163375	-0.201483	-0.066687
48162										3.712997	-7.583010	4.804978	0.006476	-0.028499	-0.002877	0.020624	-0.386347	-0.095246	0.963477	0.163343	-0.201500	-0.066542
48163										3.746914	-7.612685	4.895060	0.008764	-0.016207	-0.003300	0.021875	-0.381738	-0.097366	0.963482	0.163331	-0.201517	-0.066453
48164										3.778832	-7.602176	4.788591	0.007876	0.009033	-0.009230	0.025243	-0.391064	-0.093808	0.963480	0.163347	-0.201502	-0.066491
48165										3.709687	-7.603745	4.814020	0.008674	0.025312	-0.011382	0.018149	-0.390759	-0.092859	0.963470	0.163379	-0.201487	-0.066605
48166										3.687950	-7.547558	4.808696	0.004137	0.025917	-0.014900	0.019576	-0.388271	-0.090152	0.963462	0.163395	-0.201469	-0.066735
48167										3.618955	-7.494793	4.838810	0.002568	0.015679	-0.018275	0.014933	-0.393054	-0.089848	0.963451	0.163387	-0.201499	-0.066823
48168										3.587643	-7.483955	4.847729	0.003899	0.005694	-0.012592	0.018937	-0.390779	-0.096823	0.963449	0.163380	-0.201504	-0.066853
48169										3.578293	-7.528664	4.862849	-0.001531	-0.007493	-0.014983	0.025967	-0.386217	-0.093162	0.963448	0.163326	-0.201556	-0.066834
48170										3.612101	-7.575240	4.901423	0.009074	-0.007078	-0.014518	0.026212	-0.389427	-0.093248	0.963442	0.163329	-0.201593	-0.066807
48171										3.687916	-7.603531	4.865417	0.011088	-0.001170	-0.015332	0.025305	-0.396216	-0.098221	0.963430	0.163343	-0.201641	-0.066804
48172										3.677796	-7.573284	4.787817	0.012999	0.007223	-0.017175	0.018420	-0.387679	-0.094775	0.963415	0.163380	-0.201668	-0.066844
48173										3.651767	-7.539361	4.789883	0.011517	0.014077	-0.015593	0.010601	-0.390256	-0.094362	0.963400	0.163413	-0.201692	-0.066910
48174										3.667986	-7.562090	4.810554	0.007008	0.023292	-0.009172	0.022570	-0.383705	-0.094737	0.963396	0.163441	-0.201652	-0.067011
48175										3.630429	-7.519577	4.832532	0.005813	0.016951	-0.011130	0.017834	-0.389006	-0.105201	0.963390	0.163451	-0.201649	-0.067090
48176										3.662557	-7.528853	4.825416	0.010799	0.012020	-0.011796	0.016649	-0.388992	-0.090324	0.963382	0.163484	-0.201642	-0.067143
48177										3.679305	-7.568750	4.793823	0.003111	0.008851	-0.021446	0.020942	-0.391847	-0.100464	0.963368	0.163470	-0.201699	-0.067204
48178										3.675183	-7.535874	4.807107	0.009178	0.009870	-0.024501	0.008798	-0.392728	-0.087641	0.963349	0.163491	-0.201754	-0.067270
48179										3.681903	-7.549120	4.847535	0.006300	0.018222	-0.023625	0.018546	-0.390217	-0.086302	0.963329	0.163503	-0.201806	-0.067374
48180										3.639514	-7.526249	4.726263	-0.000445	0.020749	-0.025081	0.014962	-0.387965	-0.091898	0.963315	0.163491	-0.201841	-0.067497
48181										3.613555	-7.492669	4.727715	0.000482	0.020704	-0.023511	0.022475	-0.396854	-0.087954	0.963299	0.163477	-0.201887	-0.067619
48182										3.598446	-7.505366	4.756081	0.002442	0.018135	-0.019336	0.020141	-0.389753	-0.095626	0.963289	0.163477	-0.201902	-0.067721
48183										3.593923	-7.509996	4.816227	0.002083	0.017108	-0.017437	0.012099	-0.391063	-0.096722	0.963279	0.163467	-0.201926	-0.067814
48184										3.583926	-7.554503	4.832259	0.005120	0.020490	-0.015651	0.017404	-0.392660	-0.091975	0.963270	0.163482	-0.201921	-0.067917
48185										3.674551	-7.569395	4.769284	0.004972	0.014499	-0.011687	0.021629	-0.387722	-0.097220	0.963264	0.163485	-0.201924	-0.067986
48186										3.696030	-7.569888	4.781694	-0.000992	0.010993	-0.007605	0.018936	-0.386324	-0.096755	0.963270	0.163461	-0.201896	-0.068041
48187										3.749214	-7.597852	4.733967	0.000654	0.015874	-0.006522	0.020808	-0.388620	-0.090942	0.963273	0.163445	-0.201872	-0.068112
48188										3.717277	-7.624736	4.789637	-0.001096	0.016346	-0.005326	0.021598	-0.397549	-0.095042	0.963280	0.163427	-0.201825	-0.068187
48189										3.695861	-7.660785	4.825275	-0.000168	0.016304	-0.003753	0.007501	-0.387568	-0.099624	0.963287	0.163408	-0.201787	-0.068256
48190										3.673876	-7.605229	4.819016	0.002507	0.012918	-0.006689	0.015222	-0.387746	-0.093095	0.963291	0.163404	-0.201752	-0.068312
48191										3.615539	-7.599267	4.875246	0.000291	0.009102	-0.011249	0.021935	-0.395842	-0.101675	0.963290	0.163378	-0.201761	-0.068360
48192										3.658511	-7.563446	4.852379	0.001933	0.008238	-0.016793	0.015160	-0.400217	-0.088669	0.963284	0.163363	-0.201781	-0.068414
48193										3.611279	-7.583396	4.837130	0.008360	0.016030	-0.015120	0.021345	-0.383028	-0.094382	0.963271	0.163383	-0.201799	-0.068492
48194										3.648586	-7.569842	4.822764	0.012070	0.015867	-0.008823	0.027420	-0.387113	-0.092312	0.963265	0.163428	-0.201773	-0.068556
48195										3.637797	-7.577033	4.792585	0.014640	0.017834	-0.009481	0.013033	-0.391873	-0.093630	0.963253	0.163481	-0.201764	-0.068626
48196										3.637483	-7.575948	4.794538	0.020098	0.017200	-0.004380	0.021449	-0.389859	-0.101832	0.963244	0.163566	-0.201719	-0.068680
48197										3.647695	-7.583995	4.776573	0.017527	0.015230	-0.003726	0.019431	-0.396915	-0.097190	0.963236	0.163631	-0.201689	-0.068725
48198										3.615238	-7.573047	4.786539	0.016241	0.014245	-0.003399	0.020146	-0.387700	-0.095996	0.963232	0.163693	-0.201643	-0.068770
48199										3.609391	-7.557734	4.748821	0.014028	0.013300	-0.004647	0.022974	-0.390019	-0.088685	0.963226	0.163739	-0.201619	-0.068812
48200										3.566242	-7.555222	4.726624	0.009957	0.018180	-0.002424	0.014440	-0.392617	-0.089527	0.963227	0.163777	-0.201560	-0.068878
48201										3.555395	-7.582491	4.794986	0.014026	0.013297	-0.004649	0.014651	-0.400240	-0.087191	0.963221	0.163822	-0.201536	-0.068920
48202										3.517165	-7.503012	4.769883	0.010847	0.006805	0.000851	0.026462	-0.389099	-0.093681	0.963228	0.163853	-0.201480	-0.068925
48203										3.538612	-7.520753	4.730669	0.007105	-0.004372	-0.003748	0.016757	-0.401478	-0.098060	0.963231	0.163845	-0.201479	-0.068892
48204										3.512723	-7.524861	4.778156	0.002751	-0.017199	-0.000192	0.013974	-0.391830	-0.091127	0.963247	0.163809	-0.201466	-0.068802
48205										3.546080	-7.571809	4.816416	0.001110	-0.022080	-0.001271	0.022081	-0.389929	-0.094638	0.963261	0.163753	-0.201481	-0.068690
48206										3.542435	-7.648740	4.818448	0.002143	-0.024600	0.001339	0.011787	-0.392944	-0.091857	0.963280	0.163706	-0.201473	-0.068562
48207										3.629078	-7.669475	4.813352	0.004713	-0.025510	-0.002632	0.016151	-0.390848	-0.089677	0.963290	0.163664	-0.201501	-0.068433
48208										3.636077	-7.646453	4.805002	0.003534	-0.034726	-0.007892	0.015239	-0.390016	-0.094253	0.963300	0.163611	-0.201553	-0.068270
48209										3.669617	-7.619074	4.748987	0.001106	-0.024963	-0.004589	0.025304	-0.397220	-0.098156	0.963311	0.163552	-0.201588	-0.068151
48210										3.633584	-7.577029	4.768865	0.003674	-0.022997	-0.005250	0.018654	-0.386566	-0.094073	0.963321	0.163513	-0.201608	-0.068042
48211										3.613466	-7.558455	4.808463	0.001854	-0.008706	-0.006786	0.011164	-0.396237	-0.099664	0.963327	0.163475	-0.201626	-0.067999
48212										3.582003	-7.530810	4.868497	0.005816	-0.002482	-0.000116	0.019080	-0.394823	-0.089616	0.963338	0.163470	-0.201589	-0.067970
48213										3.592997	-7.539439	4.849022	0.012560	-0.007880	-0.001970	0.019096	-0.384690	-0.090746	0.963339	0.163485	-0.201588	-0.067913
48214										3.652523	-7.598710	4.789100	0.012094	-0.009299	-0.004414	0.022523	-0.392507	-0.091379	0.963341	0.163502	-0.201584	-0.067854
48215										3.685663	-7.607952	4.781265	0.009058	-0.015564	-0.009510	0.023722	-0.387835	-0.089766	0.963339	0.163491	-0.201629	-0.067777
48216										3.713752	-7.602695	4.733811	0.005021	-0.007971	-0.018915	0.017195	-0.383028	-0.094441	0.963331	0.163473	-0.201688	-0.067759
48217										3.726620	-7.648092	4.760605	-0.003472	-0.004978	-0.019173	0.021332	-0.390388	-0.093491	0.963328	0.163412	-0.201755	-0.067760
48218										3.711906	-7.624000	4.740966	-0.001940	0.002385	-0.019132	0.011540	-0.391983	-0.091686	0.963323	0.163372	-0.201795	-0.067795
48219										3.692050	-7.605070	4.780922	0.000271	0.000453	-0.021202	0.010319	-0.395957	-0.091683	0.963314	0.163335	-0.201864	-0.067820
48220										3.677401	-7.563463	4.813288	0.001416	-0.004546	-0.017557	0.017215	-0.386740	-0.095862	0.963310	0.163305	-0.201909	-0.067813
48221										3.646796	-7.552813	4.821463	0.001881	-0.003127	-0.015114	0.023925	-0.384146	-0.086856	0.963306	0.163273	-0.201956	-0.067810
48222										3.621155	-7.536940	4.770291	0.001989	-0.005607	-0.014079	0.018708	-0.395058	-0.097855	0.963305	0.163244	-0.201988	-0.067796
48223										3.606695	-7.549983	4.797651	-0.000933	-0.008599	-0.011515	0.015032	-0.378616	-0.096893	0.963308	0.163192	-0.202027	-0.067765
48224										3.645337	-7.537018	4.781162	-0.006070	-0.015417	-0.013508	0.016943	-0.393554	-0.093882	0.963316	0.163113	-0.202070	-0.067713
48225										3.668866	-7.591900	4.787406	0.001496	-0.015491	-0.011515	0.017069	-0.389628	-0.085470	0.963317	0.163065	-0.202121	-0.067648
48226										3.664746	-7.559533	4.799683	0.008488	-0.011627	-0.009688	0.019514	-0.387391	-0.103146	0.963317	0.163062	-0.202145	-0.067591
48227										3.670994	-7.536166	4.792345	0.008954	-0.010206	-0.007245	0.022842	-0.389054	-0.096701	0.963317	0.163056	-0.202170	-0.067535
48228										3.688276	-7.558919	4.812105	0.008733	-0.005247	-0.009316	0.019915	-0.393989	-0.096898	0.963315	0.163060	-0.202183	-0.067510
48229										3.726219	-7.545417	4.796917	0.009332	0.002156	-0.010849	0.017731	-0.389599	-0.097865	0.963309	0.163070	-0.202204	-0.067516
48230										3.700454	-7.566505	4.793336	0.005018	0.000659	-0.008988	0.015943	-0.388642	-0.092256	0.963310	0.163063	-0.202204	-0.067520
48231										3.674169	-7.533430	4.794214	0.002452	-0.001311	-0.008326	0.013077	-0.394273	-0.096798	0.963312	0.163036	-0.202217	-0.067513
48232										3.702056	-7.565666	4.793423	-0.002683	-0.008133	-0.010317	0.020408	-0.386477	-0.097258	0.963319	0.162983	-0.202234	-0.067484
48233										3.687455	-7.596245	4.768874	-0.002552	-0.002152	-0.014295	0.019405	-0.385343	-0.095328	0.963319	0.162930	-0.202274	-0.067489
48234										3.683278	-7.618344	4.776652	0.006189	0.004124	-0.010356	0.013470	-0.389560	-0.089976	0.963317	0.162933	-0.202275	-0.067509
48235										3.699548	-7.586648	4.801670	0.010967	0.007043	-0.009774	0.016718	-0.387592	-0.095280	0.963310	0.162956	-0.202284	-0.067534
48236										3.678623	-7.567672	4.842551	0.005612	0.008061	-0.010524	0.012137	-0.392306	-0.099430	0.963308	0.162961	-0.202279	-0.067570
48237										3.694860	-7.553558	4.815470	0.002228	0.003646	-0.010401	0.020594	-0.385497	-0.093106	0.963307	0.162938	-0.202293	-0.067590
48238										3.732531	-7.540423	4.799861	0.000593	0.001639	-0.008164	0.020572	-0.391743	-0.091515	0.963312	0.162912	-0.202286	-0.067599
48239										3.738980	-7.626107	4.783187	0.005612	0.010941	-0.007210	0.022229	-0.387705	-0.087777	0.963311	0.162914	-0.202275	-0.067644
48240										3.749002	-7.580246	4.768967	0.006206	0.018342	-0.008746	0.013038	-0.396764	-0.094026	0.963308	0.162933	-0.202245	-0.067727
48241										3.674319	-7.604944	4.802154	0.012506	0.028627	-0.008127	0.019879	-0.382548	-0.094315	0.963298	0.162988	-0.202211	-0.067847
48242										3.646587	-7.588897	4.752979	0.012503	0.028624	-0.008131	0.022073	-0.391021	-0.094093	0.963289	0.163049	-0.202164	-0.067966
48243										3.635040	-7.578894	4.775036	0.015754	0.027058	-0.004276	0.022586	-0.387220	-0.095874	0.963280	0.163118	-0.202116	-0.068068
48244										3.607166	-7.545431	4.777707	0.016330	0.023119	-0.004109	0.015042	-0.386914	-0.097661	0.963273	0.163191	-0.202061	-0.068156
48245										3.643549	-7.531935	4.763700	0.011312	0.016700	-0.001747	0.021513	-0.392705	-0.088948	0.963272	0.163228	-0.202017	-0.068212
48246										3.606007	-7.544148	4.780607	0.006186	0.009879	-0.003735	0.019125	-0.386305	-0.092777	0.963276	0.163238	-0.201978	-0.068246
48247										3.611659	-7.575405	4.769039	0.006188	0.006996	-0.007048	0.019822	-0.393206	-0.090304	0.963275	0.163239	-0.201973	-0.068271
48248										3.595962	-7.588354	4.797474	0.009327	0.007911	-0.004228	0.014897	-0.388853	-0.104718	0.963276	0.163262	-0.201941	-0.068294
48249										3.617390	-7.588301	4.810567	0.015740	0.009951	-0.009199	0.017328	-0.400851	-0.086521	0.963265	0.163311	-0.201944	-0.068327
48250										3.644077	-7.582794	4.764630	0.015626	0.012427	-0.010240	0.020501	-0.395392	-0.086474	0.963254	0.163369	-0.201935	-0.068372
48251										3.708173	-7.547193	4.754238	0.008871	0.000719	-0.013298	0.014458	-0.388664	-0.090791	0.963245	0.163375	-0.201970	-0.068376
48252										3.634757	-7.571850	4.786413	0.005149	0.006620	-0.012980	0.013481	-0.396853	-0.090809	0.963241	0.163375	-0.201978	-0.068410
48253										3.613941	-7.570354	4.775326	0.006892	0.009029	-0.010869	0.014489	-0.383291	-0.093037	0.963235	0.163381	-0.201988	-0.068450
48254										3.597892	-7.528784	4.808430	0.007933	0.006518	-0.008253	0.019435	-0.384948	-0.097490	0.963234	0.163396	-0.201976	-0.068471
48255										3.615297	-7.605894	4.823924	0.007698	0.000140	-0.008615	0.014469	-0.391743	-0.091601	0.963231	0.163396	-0.201989	-0.068466
48256										3.620853	-7.582628	4.816901	0.010710	-0.004914	-0.001805	0.022021	-0.395172	-0.090383	0.963236	0.163412	-0.201968	-0.068423
48257										3.654017	-7.628919	4.856205	0.003967	-0.005291	-0.006579	0.014730	-0.394253	-0.092800	0.963240	0.163388	-0.201981	-0.068394
48258										3.664561	-7.583138	4.841389	0.010016	0.001497	-0.003020	0.018727	-0.390341	-0.099228	0.963242	0.163407	-0.201954	-0.068385
48259										3.648534	-7.559194	4.822573	0.005482	0.002071	-0.006550	0.025322	-0.392022	-0.099442	0.963244	0.163399	-0.201955	-0.068388
48260										3.654062	-7.553530	4.763746	0.005368	0.004547	-0.007591	0.022802	-0.384361	-0.093860	0.963245	0.163397	-0.201944	-0.068410
48261										3.643837	-7.543913	4.784084	0.002344	0.001152	-0.009371	0.012370	-0.387983	-0.098638	0.963245	0.163373	-0.201958	-0.068417
48262										3.655064	-7.535113	4.816068	0.003387	-0.001357	-0.006753	0.019405	-0.388072	-0.095330	0.963250	0.163356	-0.201951	-0.068408
48263										3.623959	-7.524878	4.824011	-0.000685	-0.013574	-0.009428	0.008283	-0.383645	-0.085743	0.963256	0.163301	-0.201989	-0.068350
48264										3.619978	-7.547217	4.831326	0.003843	-0.011262	-0.002588	0.016521	-0.384249	-0.098644	0.963267	0.163277	-0.201979	-0.068283
48265										3.652786	-7.556944	4.822881	0.001043	-0.016726	0.001028	0.014428	-0.394758	-0.088677	0.963282	0.163228	-0.201974	-0.068192
48266										3.706888	-7.567349	4.826398	0.008842	-0.013295	0.000072	0.015759	-0.393072	-0.096541	0.963292	0.163226	-0.201958	-0.068109
48267										3.701777	-7.535232	4.838812	0.007094	-0.012821	0.001272	0.018469	-0.392001	-0.098293	0.963303	0.163210	-0.201948	-0.068029
48268										3.729238	-7.567553	4.838301	0.001047	-0.005395	-0.000694	0.022485	-0.388294	-0.088626	0.963316	0.163178	-0.201920	-0.067994
48269										3.691585	-7.543248	4.807276	0.004543	0.007874	-0.001505	0.015228	-0.389907	-0.093489	0.963322	0.163173	-0.201887	-0.068017
48270										3.702552	-7.588877	4.835251	0.006876	0.014796	-0.004255	0.025254	-0.389929	-0.094593	0.963324	0.163192	-0.201844	-0.068074
48271										3.648750	-7.577556	4.832946	0.013746	0.018258	-0.006789	0.021262	-0.386089	-0.088489	0.963316	0.163241	-0.201822	-0.068143
48272										3.706644	-7.564611	4.830876	0.017811	0.019144	-0.002395	0.017390	-0.382921	-0.090944	0.963309	0.163317	-0.201767	-0.068209
48273										3.679349	-7.548530	4.781641	0.023049	0.006387	-0.004272	0.012805	-0.392898	-0.094813	0.963298	0.163398	-0.201756	-0.068209
48274										3.690264	-7.556656	4.763164	0.010717	0.003527	-0.006845	0.015247	-0.390649	-0.094865	0.963296	0.163424	-0.201745	-0.068211
48275										3.637328	-7.545291	4.760268	0.008974	0.001115	-0.008955	0.026736	-0.395169	-0.095777	0.963292	0.163431	-0.201759	-0.068210
48276										3.664812	-7.559511	4.812255	0.008507	0.002574	-0.008089	0.021596	-0.388400	-0.094862	0.963290	0.163443	-0.201755	-0.068219
48277										3.670301	-7.536105	4.805454	0.011068	0.004542	-0.008757	0.012054	-0.390912	-0.093469	0.963284	0.163464	-0.201764	-0.068231
48278										3.713541	-7.554243	4.778470	0.010952	0.007017	-0.009801	0.020362	-0.391305	-0.093920	0.963278	0.163493	-0.201761	-0.068256
48279										3.713920	-7.553473	4.779393	0.008039	0.004032	-0.007224	0.021052	-0.382921	-0.090892	0.963276	0.163499	-0.201762	-0.068266
48280										3.682636	-7.560529	4.736316	0.002117	0.003204	-0.014773	0.021310	-0.400608	-0.091881	0.963272	0.163481	-0.201785	-0.068295
48281										3.683274	-7.542471	4.788176	-0.001845	0.005614	-0.011506	0.011143	-0.390744	-0.080793	0.963273	0.163440	-0.201800	-0.068330
48282										3.684024	-7.559703	4.736556	-0.001845	0.005614	-0.011507	0.018261	-0.397687	-0.083449	0.963276	0.163407	-0.201803	-0.068363
48283										3.647310	-7.554471	4.804292	0.004434	0.004570	-0.009178	0.018861	-0.396241	-0.091367	0.963275	0.163397	-0.201811	-0.068382
48284										3.658354	-7.545475	4.836597	0.004318	0.007044	-0.010222	0.019317	-0.386481	-0.089084	0.963273	0.163394	-0.201808	-0.068416
48285										3.680837	-7.599860	4.844678	0.009553	0.008506	-0.010515	0.014219	-0.386611	-0.091165	0.963266	0.163412	-0.201817	-0.068451
48286										3.670030	-7.570600	4.766914	0.009320	0.013454	-0.012605	0.030958	-0.397459	-0.100851	0.963257	0.163441	-0.201816	-0.068510
48287										3.665602	-7.592233	4.775733	0.009794	0.009104	-0.016783	0.018483	-0.381148	-0.099292	0.963243	0.163460	-0.201853	-0.068558
48288										3.677069	-7.600344	4.756912	0.008857	0.012022	-0.015051	0.010069	-0.382637	-0.091243	0.963231	0.163482	-0.201867	-0.068625
48289										3.634002	-7.543734	4.738808	0.004776	0.016905	-0.012831	0.020655	-0.388923	-0.097453	0.963224	0.163486	-0.201871	-0.068708
48290										3.559251	-7.514356	4.775599	0.002451	0.009988	-0.010073	0.012264	-0.395324	-0.091044	0.963224	0.163478	-0.201862	-0.068753
48291										3.559642	-7.514000	4.775868	-0.002198	0.004591	-0.009602	0.022091	-0.394012	-0.095383	0.963227	0.163435	-0.201869	-0.068781
48292										3.565721	-7.528027	4.815166	-0.002198	-0.003844	-0.004554	0.021901	-0.394796	-0.099251	0.963239	0.163390	-0.201856	-0.068762
48293										3.566932	-7.564780	4.861907	-0.001494	-0.010251	-0.003329	0.015754	-0.393640	-0.096148	0.963251	0.163335	-0.201860	-0.068710
48294										3.605183	-7.569509	4.793860	-0.004161	-0.012636	-0.007016	0.015714	-0.386217	-0.093306	0.963263	0.163269	-0.201872	-0.068660
48295										3.638579	-7.596901	4.733309	-0.004513	-0.013651	-0.005105	0.019856	-0.391524	-0.092726	0.963277	0.163196	-0.201889	-0.068599
48296										3.666487	-7.611774	4.783816	-0.006145	-0.007215	-0.007908	0.026978	-0.391719	-0.095640	0.963289	0.163127	-0.201895	-0.068574
48297										3.688641	-7.612320	4.795246	-0.001615	0.000657	-0.009424	0.016588	-0.392510	-0.086003	0.963293	0.163083	-0.201909	-0.068583
48298										3.662158	-7.579464	4.795806	0.003501	0.004596	-0.010761	0.021027	-0.391176	-0.089172	0.963292	0.163073	-0.201913	-0.068610
48299										3.662810	-7.578894	4.796209	0.006531	-0.003329	-0.007248	0.013342	-0.386062	-0.098274	0.963292	0.163064	-0.201926	-0.068588
48300										3.631399	-7.568420	4.804812	0.010485	-0.002849	-0.007206	0.018357	-0.383533	-0.090297	0.963291	0.163080	-0.201928	-0.068564
48301										3.675616	-7.623419	4.824567	0.010721	-0.007797	-0.005116	0.019619	-0.387222	-0.093186	0.963291	0.163086	-0.201940	-0.068514
48302										3.665708	-7.613435	4.845171	0.014098	-0.006274	-0.008565	0.016316	-0.389891	-0.084040	0.963285	0.163116	-0.201956	-0.068473
48303										3.693004	-7.608136	4.798527	0.015604	-0.007346	-0.003498	0.016866	-0.389583	-0.088443	0.963283	0.163146	-0.201961	-0.068417
48304										3.704205	-7.616381	4.779696	0.015708	0.001505	-0.004192	0.020850	-0.391545	-0.093957	0.963280	0.163193	-0.201944	-0.068400
48305										3.736395	-7.625388	4.772821	0.014539	0.000938	0.000499	0.014749	-0.381347	-0.094168	0.963281	0.163228	-0.201917	-0.068376
48306										3.741519	-7.619525	4.714879	0.017558	0.009879	-0.006091	0.021104	-0.392658	-0.094653	0.963273	0.163293	-0.201896	-0.068402
48307										3.735523	-7.586814	4.728748	0.014873	0.013274	-0.003158	0.020664	-0.389796	-0.098108	0.963268	0.163343	-0.201866	-0.068440
48308										3.702102	-7.504165	4.794439	0.011737	0.012345	-0.005979	0.018182	-0.383137	-0.095191	0.963264	0.163381	-0.201838	-0.068487
48309										3.691349	-7.494286	4.815463	0.008839	0.006471	-0.006705	0.011105	-0.382853	-0.095487	0.963261	0.163394	-0.201833	-0.068506
48310										3.729614	-7.535225	4.795948	0.005823	0.003069	-0.008478	0.026714	-0.386522	-0.094200	0.963261	0.163395	-0.201830	-0.068514
48311										3.651046	-7.600502	4.784330	0.010117	0.007454	-0.007042	0.012791	-0.391589	-0.093830	0.963257	0.163415	-0.201825	-0.068537
48312										3.672888	-7.617981	4.745636	0.010816	0.009478	-0.010870	0.020625	-0.389317	-0.095291	0.963249	0.163446	-0.201825	-0.068578
48313										3.645866	-7.584590	4.747423	0.014520	0.017795	-0.009617	0.021902	-0.393791	-0.099316	0.963237	0.163498	-0.201817	-0.068648
48314										3.646027	-7.601360	4.697299	0.009288	0.016328	-0.009324	0.016699	-0.388095	-0.093883	0.963231	0.163528	-0.201798	-0.068722
48315										3.667120	-7.583516	4.762062	0.009876	0.012395	-0.009142	0.015571	-0.390362	-0.100517	0.963224	0.163553	-0.201794	-0.068772
